IdCursoProg,IdCurso,IdCiclo,IdProfesor,Vacantes,Matriculados,PreCursoProg,Horario,Activo
1333,C010,1990-05,P020,9,11,700.00,Ma y Ju 19-22,1
1334,C010,1990-05,P029,2,18,700.00,Ma y Ju 19-22,1
1335,C013,1990-05,P021,11,9,700.00,Vi y Sa 19-22,1
1336,C008,1990-06,P040,2,18,700.00,Ma y Ju 19-22,1
1337,C002,1990-06,P015,8,12,500.00,Ma y Ju 19-22,1
1338,C006,1990-06,P037,6,14,700.00,Ma y Ju 19-22,1
1339,C004,1990-06,P005,7,13,700.00,Vi y Sa 19-22,1
1340,C006,1990-06,P015,4,16,700.00,Ma y Ju 19-22,1
1341,C007,1990-06,P025,11,9,700.00,Ma y Ju 19-22,1
1342,C012,1990-06,P028,9,11,500.00,Ma y Ju 19-22,1
1343,C009,1990-06,P015,13,7,500.00,Lu y Mi 19-22,1
1344,C012,1990-06,P009,5,15,500.00,Lu y Mi 19-22,1
1345,C005,1990-06,P014,10,10,500.00,Ma y Ju 19-22,1
1346,C003,1990-06,P014,6,14,700.00,Lu y Mi 19-22,1
1347,C007,1990-06,P018,4,16,700.00,Vi y Sa 19-22,1
1348,C003,1990-06,P013,8,12,700.00,Ma y Ju 19-22,1
1349,C009,1990-06,P027,4,16,500.00,Lu y Mi 19-22,1
1350,C009,1990-06,P041,4,16,500.00,Ma y Ju 19-22,1
1351,C010,1990-06,P021,12,8,700.00,Ju 19-22 y Sa 08-11,1
1352,C013,1990-06,P015,7,13,700.00,Vi y Sa 19-22,1
1353,C008,1990-06,P020,13,7,700.00,Ju 19-22 y Sa 08-11,1
1354,C009,1990-06,P019,9,11,500.00,Ma y Ju 19-22,1
1355,C014,1990-07,P007,0,20,700.00,Ju 19-22 y Sa 08-11,1
1356,C012,1990-07,P036,2,18,500.00,Lu y Mi 19-22,1
1357,C001,1990-07,P040,5,15,400.00,Ma y Ju 19-22,1
1358,C010,1990-07,P010,10,10,700.00,Vi y Sa 19-22,1
1359,C001,1990-07,P013,7,13,400.00,Vi y Sa 19-22,1
1360,C012,1990-07,P040,2,18,500.00,Ju 19-22 y Sa 08-11,1
1361,C010,1990-07,P032,6,14,700.00,Ma y Ju 19-22,1
1362,C012,1990-07,P030,0,20,500.00,Lu y Mi 19-22,1
1363,C009,1990-07,P023,7,13,500.00,Lu y Mi 19-22,1
1364,C001,1990-07,P031,9,11,400.00,Vi y Sa 19-22,1
1365,C012,1990-07,P040,5,15,500.00,Ju 19-22 y Sa 08-11,1
1366,C009,1990-07,P035,3,17,500.00,Lu y Mi 19-22,1
1367,C014,1990-07,P033,12,8,700.00,Ju 19-22 y Sa 08-11,1
1368,C014,1990-07,P024,12,8,700.00,Ju 19-22 y Sa 08-11,1
1369,C009,1990-07,P003,11,9,500.00,Vi y Sa 19-22,1
1370,C014,1990-07,P011,13,7,700.00,Lu y Mi 19-22,1
1371,C004,1990-07,P017,7,13,700.00,Lu y Mi 19-22,1
1372,C014,1990-08,P041,6,14,700.00,Ju 19-22 y Sa 08-11,1
1373,C012,1990-08,P028,0,20,500.00,Ma y Ju 19-22,1
1374,C011,1990-08,P033,9,11,700.00,Ma y Ju 19-22,1
1375,C014,1990-08,P012,1,19,700.00,Ma y Ju 19-22,1
1376,C003,1990-08,P021,2,18,700.00,Lu y Mi 19-22,1
1377,C012,1990-08,P025,9,11,500.00,Ju 19-22 y Sa 08-11,1
1378,C012,1990-08,P026,7,13,500.00,Lu y Mi 19-22,1
1379,C011,1990-08,P014,0,20,700.00,Vi y Sa 19-22,1
1380,C012,1990-08,P008,7,13,500.00,Ju 19-22 y Sa 08-11,1
1381,C001,1990-08,P014,0,20,400.00,Lu y Mi 19-22,1
1382,C012,1990-08,P021,0,20,500.00,Lu y Mi 19-22,1
1383,C003,1990-08,P017,7,13,700.00,Ma y Ju 19-22,1
1384,C008,1990-08,P012,9,11,700.00,Ju 19-22 y Sa 08-11,1
1385,C002,1990-08,P041,13,7,500.00,Ma y Ju 19-22,1
1386,C010,1990-08,P020,0,20,700.00,Lu y Mi 19-22,1
1387,C012,1990-08,P017,4,16,500.00,Ma y Ju 19-22,1
1388,C008,1990-08,P007,3,17,700.00,Lu y Mi 19-22,1
1389,C011,1990-08,P036,7,13,700.00,Ju 19-22 y Sa 08-11,1
1390,C014,1990-08,P020,7,13,700.00,Lu y Mi 19-22,1
1391,C007,1990-08,P027,8,12,700.00,Ma y Ju 19-22,1
1392,C009,1990-08,P009,5,15,500.00,Vi y Sa 19-22,1
1393,C009,1990-08,P009,10,10,500.00,Vi y Sa 19-22,1
1394,C011,1990-08,P022,11,9,700.00,Ju 19-22 y Sa 08-11,1
1395,C004,1990-08,P039,9,11,700.00,Ju 19-22 y Sa 08-11,1
1396,C001,1990-09,P018,7,13,400.00,Ma y Ju 19-22,1
1397,C008,1990-09,P028,12,8,700.00,Vi y Sa 19-22,1
1398,C003,1990-09,P008,3,17,700.00,Lu y Mi 19-22,1
1399,C007,1990-09,P028,12,8,700.00,Vi y Sa 19-22,1
1400,C012,1990-09,P026,6,14,500.00,Ma y Ju 19-22,1
1401,C002,1990-09,P015,1,19,500.00,Ma y Ju 19-22,1
1402,C012,1990-09,P042,2,18,500.00,Ju 19-22 y Sa 08-11,1
1403,C013,1990-09,P024,11,9,700.00,Lu y Mi 19-22,1
1404,C008,1990-09,P005,0,20,700.00,Ju 19-22 y Sa 08-11,1
1405,C008,1990-09,P028,4,16,700.00,Ma y Ju 19-22,1
1406,C006,1990-10,P021,9,11,700.00,Vi y Sa 19-22,1
1407,C001,1990-10,P008,4,16,400.00,Vi y Sa 19-22,1
1408,C002,1990-10,P012,8,12,500.00,Lu y Mi 19-22,1
1409,C007,1990-10,P029,9,11,700.00,Ju 19-22 y Sa 08-11,1
1410,C011,1990-10,P006,12,8,700.00,Ju 19-22 y Sa 08-11,1
1411,C008,1990-10,P042,3,17,700.00,Ma y Ju 19-22,1
1412,C014,1990-10,P003,10,10,700.00,Vi y Sa 19-22,1
1413,C007,1990-10,P028,11,9,700.00,Ju 19-22 y Sa 08-11,1
1414,C002,1990-10,P035,11,9,500.00,Ju 19-22 y Sa 08-11,1
1415,C011,1990-10,P024,13,7,700.00,Vi y Sa 19-22,1
1416,C002,1990-10,P028,3,17,500.00,Lu y Mi 19-22,1
1417,C007,1990-10,P015,9,11,700.00,Vi y Sa 19-22,1
1418,C010,1990-10,P031,0,20,700.00,Ma y Ju 19-22,1
1419,C001,1990-10,P037,2,18,400.00,Vi y Sa 19-22,1
1420,C007,1990-10,P014,13,7,700.00,Ma y Ju 19-22,1
1421,C001,1990-10,P018,10,10,400.00,Lu y Mi 19-22,1
1422,C013,1990-10,P022,4,16,700.00,Ma y Ju 19-22,1
1423,C004,1990-10,P019,2,18,700.00,Ju 19-22 y Sa 08-11,1
1424,C009,1990-11,P021,4,16,500.00,Vi y Sa 19-22,1
1425,C008,1990-11,P039,0,20,700.00,Lu y Mi 19-22,1
1426,C010,1990-11,P035,11,9,700.00,Lu y Mi 19-22,1
1427,C010,1990-11,P019,9,11,700.00,Ma y Ju 19-22,1
1428,C013,1990-11,P023,4,16,700.00,Lu y Mi 19-22,1
1429,C002,1990-11,P005,3,17,500.00,Ma y Ju 19-22,1
1430,C003,1990-11,P009,11,9,700.00,Lu y Mi 19-22,1
1431,C006,1990-11,P007,9,11,700.00,Lu y Mi 19-22,1
1432,C004,1990-11,P038,12,8,700.00,Ju 19-22 y Sa 08-11,1
1433,C014,1990-11,P001,11,9,700.00,Ju 19-22 y Sa 08-11,1
1434,C005,1990-11,P014,9,11,500.00,Ma y Ju 19-22,1
1435,C014,1990-11,P038,11,9,700.00,Ma y Ju 19-22,1
1436,C004,1990-11,P009,12,8,700.00,Vi y Sa 19-22,1
1437,C013,1990-11,P019,7,13,700.00,Ju 19-22 y Sa 08-11,1
1438,C008,1990-11,P024,5,15,700.00,Ma y Ju 19-22,1
1439,C012,1990-11,P019,1,19,500.00,Lu y Mi 19-22,1
1440,C005,1990-11,P042,11,9,500.00,Vi y Sa 19-22,1
1441,C003,1990-11,P015,8,12,700.00,Ma y Ju 19-22,1
1442,C002,1990-11,P025,2,18,500.00,Vi y Sa 19-22,1
1443,C013,1990-11,P013,9,11,700.00,Ma y Ju 19-22,1
1444,C004,1990-11,P026,1,19,700.00,Lu y Mi 19-22,1
1445,C010,1990-11,P039,6,14,700.00,Ma y Ju 19-22,1
1446,C013,1990-12,P039,4,16,700.00,Ma y Ju 19-22,1
1447,C003,1990-12,P032,5,15,700.00,Vi y Sa 19-22,1
1448,C001,1990-12,P036,0,20,400.00,Vi y Sa 19-22,1
1449,C011,1990-12,P021,3,17,700.00,Ma y Ju 19-22,1
1450,C010,1990-12,P031,0,20,700.00,Vi y Sa 19-22,1
1451,C009,1990-12,P002,1,19,500.00,Ma y Ju 19-22,1
1452,C014,1990-12,P012,13,7,700.00,Vi y Sa 19-22,1
1453,C014,1990-12,P024,4,16,700.00,Ju 19-22 y Sa 08-11,1
1454,C008,1990-12,P010,2,18,700.00,Ma y Ju 19-22,1
1455,C006,1990-12,P014,2,18,700.00,Lu y Mi 19-22,1
1456,C007,1990-12,P010,9,11,700.00,Ju 19-22 y Sa 08-11,1
1457,C005,1990-12,P007,2,18,500.00,Vi y Sa 19-22,1
1458,C010,1990-12,P029,8,12,700.00,Ma y Ju 19-22,1
1459,C012,1991-01,P002,7,13,500.00,Lu y Mi 19-22,1
1460,C010,1991-01,P030,7,13,700.00,Lu y Mi 19-22,1
1461,C010,1991-01,P031,10,10,700.00,Ma y Ju 19-22,1
1462,C008,1991-01,P041,1,19,700.00,Ju 19-22 y Sa 08-11,1
1463,C008,1991-01,P026,3,17,700.00,Vi y Sa 19-22,1
1464,C012,1991-01,P007,5,15,500.00,Ju 19-22 y Sa 08-11,1
1465,C012,1991-01,P035,0,20,500.00,Ma y Ju 19-22,1
1466,C006,1991-01,P003,6,14,700.00,Vi y Sa 19-22,1
1467,C013,1991-01,P007,5,15,700.00,Ju 19-22 y Sa 08-11,1
1468,C011,1991-01,P035,8,12,700.00,Vi y Sa 19-22,1
1469,C012,1991-01,P012,12,8,500.00,Vi y Sa 19-22,1
1470,C003,1991-01,P028,4,16,700.00,Lu y Mi 19-22,1
1471,C009,1991-01,P006,13,7,500.00,Ju 19-22 y Sa 08-11,1
1472,C005,1991-01,P011,3,17,500.00,Vi y Sa 19-22,1
1473,C003,1991-02,P015,5,15,700.00,Lu y Mi 19-22,1
1474,C014,1991-02,P015,2,18,700.00,Ma y Ju 19-22,1
1475,C003,1991-02,P026,12,8,700.00,Ma y Ju 19-22,1
1476,C006,1991-02,P014,3,17,700.00,Ma y Ju 19-22,1
1477,C014,1991-02,P040,8,12,700.00,Ju 19-22 y Sa 08-11,1
1478,C001,1991-02,P041,5,15,400.00,Lu y Mi 19-22,1
1479,C014,1991-02,P030,12,8,700.00,Vi y Sa 19-22,1
1480,C006,1991-02,P005,13,7,700.00,Vi y Sa 19-22,1
1481,C013,1991-02,P030,10,10,700.00,Ju 19-22 y Sa 08-11,1
1482,C011,1991-02,P039,6,14,700.00,Lu y Mi 19-22,1
1483,C001,1991-02,P039,11,9,400.00,Ju 19-22 y Sa 08-11,1
1484,C006,1991-02,P030,3,17,700.00,Lu y Mi 19-22,1
1485,C004,1991-02,P009,1,19,700.00,Vi y Sa 19-22,1
1486,C004,1991-02,P013,1,19,700.00,Lu y Mi 19-22,1
1487,C014,1991-02,P016,4,16,700.00,Ma y Ju 19-22,1
1488,C009,1991-02,P021,0,20,500.00,Lu y Mi 19-22,1
1489,C012,1991-02,P031,5,15,500.00,Lu y Mi 19-22,1
1490,C010,1991-02,P011,13,7,700.00,Ju 19-22 y Sa 08-11,1
1491,C005,1991-02,P020,8,12,500.00,Lu y Mi 19-22,1
1492,C004,1991-02,P009,12,8,700.00,Lu y Mi 19-22,1
1493,C013,1991-02,P001,3,17,700.00,Vi y Sa 19-22,1
1494,C008,1991-03,P007,1,19,700.00,Ju 19-22 y Sa 08-11,1
1495,C013,1991-03,P014,11,9,700.00,Ju 19-22 y Sa 08-11,1
1496,C007,1991-03,P003,9,11,700.00,Vi y Sa 19-22,1
1497,C014,1991-03,P006,11,9,700.00,Ma y Ju 19-22,1
1498,C001,1991-03,P015,4,16,400.00,Lu y Mi 19-22,1
1499,C007,1991-03,P015,9,11,700.00,Lu y Mi 19-22,1
1500,C008,1991-03,P026,12,8,700.00,Lu y Mi 19-22,1
1501,C002,1991-03,P028,12,8,500.00,Ju 19-22 y Sa 08-11,1
1502,C006,1991-03,P023,1,19,700.00,Vi y Sa 19-22,1
1503,C003,1991-03,P010,13,7,700.00,Ma y Ju 19-22,1
1504,C009,1991-03,P021,8,12,500.00,Lu y Mi 19-22,1
1505,C001,1991-03,P029,7,13,400.00,Ma y Ju 19-22,1
1506,C004,1991-04,P005,12,8,700.00,Ma y Ju 19-22,1
1507,C011,1991-04,P019,1,19,700.00,Lu y Mi 19-22,1
1508,C008,1991-04,P027,11,9,700.00,Lu y Mi 19-22,1
1509,C001,1991-04,P029,10,10,400.00,Vi y Sa 19-22,1
1510,C009,1991-04,P009,11,9,500.00,Vi y Sa 19-22,1
1511,C011,1991-04,P004,0,20,700.00,Ma y Ju 19-22,1
1512,C001,1991-04,P031,5,15,400.00,Lu y Mi 19-22,1
1513,C010,1991-04,P037,13,7,700.00,Ju 19-22 y Sa 08-11,1
1514,C002,1991-04,P018,8,12,500.00,Vi y Sa 19-22,1
1515,C006,1991-04,P015,2,18,700.00,Lu y Mi 19-22,1
1516,C009,1991-04,P029,6,14,500.00,Lu y Mi 19-22,1
1517,C005,1991-04,P024,7,13,500.00,Ma y Ju 19-22,1
1518,C014,1991-04,P002,0,20,700.00,Ma y Ju 19-22,1
1519,C008,1991-04,P005,7,13,700.00,Ma y Ju 19-22,1
1520,C009,1991-04,P008,1,19,500.00,Vi y Sa 19-22,1
1521,C008,1991-05,P017,13,7,700.00,Vi y Sa 19-22,1
1522,C003,1991-05,P035,12,8,700.00,Lu y Mi 19-22,1
1523,C003,1991-05,P039,6,14,700.00,Ju 19-22 y Sa 08-11,1
1524,C003,1991-05,P021,7,13,700.00,Vi y Sa 19-22,1
1525,C013,1991-05,P036,5,15,700.00,Vi y Sa 19-22,1
1526,C005,1991-05,P022,5,15,500.00,Ma y Ju 19-22,1
1527,C011,1991-05,P038,5,15,700.00,Lu y Mi 19-22,1
1528,C009,1991-05,P023,9,11,500.00,Ma y Ju 19-22,1
1529,C013,1991-05,P034,8,12,700.00,Vi y Sa 19-22,1
1530,C013,1991-05,P011,4,16,700.00,Ma y Ju 19-22,1
1531,C014,1991-05,P017,5,15,700.00,Vi y Sa 19-22,1
1532,C010,1991-05,P001,10,10,700.00,Ju 19-22 y Sa 08-11,1
1533,C010,1991-05,P022,2,18,700.00,Lu y Mi 19-22,1
1534,C005,1991-05,P010,10,10,500.00,Ju 19-22 y Sa 08-11,1
1535,C001,1991-05,P021,12,8,400.00,Ju 19-22 y Sa 08-11,1
1536,C014,1991-06,P004,11,9,700.00,Ma y Ju 19-22,1
1537,C013,1991-06,P010,7,13,700.00,Ju 19-22 y Sa 08-11,1
1538,C011,1991-06,P028,9,11,700.00,Ma y Ju 19-22,1
1539,C010,1991-06,P010,8,12,700.00,Ju 19-22 y Sa 08-11,1
1540,C004,1991-06,P007,11,9,700.00,Ma y Ju 19-22,1
1541,C014,1991-06,P004,13,7,700.00,Vi y Sa 19-22,1
1542,C006,1991-06,P031,8,12,700.00,Ju 19-22 y Sa 08-11,1
1543,C014,1991-06,P026,6,14,700.00,Ju 19-22 y Sa 08-11,1
1544,C002,1991-06,P034,0,20,500.00,Ju 19-22 y Sa 08-11,1
1545,C014,1991-06,P018,3,17,700.00,Vi y Sa 19-22,1
1546,C007,1991-06,P027,3,17,700.00,Lu y Mi 19-22,1
1547,C008,1991-06,P032,3,17,700.00,Lu y Mi 19-22,1
1548,C004,1991-06,P036,0,20,700.00,Ju 19-22 y Sa 08-11,1
1549,C003,1991-06,P005,2,18,700.00,Vi y Sa 19-22,1
1550,C001,1991-06,P010,4,16,400.00,Vi y Sa 19-22,1
1551,C001,1991-06,P015,4,16,400.00,Ju 19-22 y Sa 08-11,1
1552,C006,1991-06,P035,9,11,700.00,Lu y Mi 19-22,1
1553,C010,1991-06,P037,7,13,700.00,Ju 19-22 y Sa 08-11,1
1554,C012,1991-06,P041,2,18,500.00,Ma y Ju 19-22,1
1555,C008,1991-06,P035,11,9,700.00,Ju 19-22 y Sa 08-11,1
1556,C012,1991-06,P021,12,8,500.00,Lu y Mi 19-22,1
1557,C011,1991-06,P036,12,8,700.00,Vi y Sa 19-22,1
1558,C003,1991-06,P011,2,18,700.00,Vi y Sa 19-22,1
1559,C009,1991-06,P010,10,10,500.00,Lu y Mi 19-22,1
1560,C003,1991-07,P029,1,19,700.00,Vi y Sa 19-22,1
1561,C013,1991-07,P024,5,15,700.00,Lu y Mi 19-22,1
1562,C005,1991-07,P015,5,15,500.00,Lu y Mi 19-22,1
1563,C009,1991-07,P026,6,14,500.00,Vi y Sa 19-22,1
1564,C004,1991-07,P030,9,11,700.00,Ju 19-22 y Sa 08-11,1
1565,C004,1991-07,P005,12,8,700.00,Vi y Sa 19-22,1
1566,C011,1991-07,P004,4,16,700.00,Ma y Ju 19-22,1
1567,C011,1991-07,P015,2,18,700.00,Ju 19-22 y Sa 08-11,1
1568,C007,1991-07,P031,8,12,700.00,Lu y Mi 19-22,1
1569,C007,1991-07,P035,12,8,700.00,Lu y Mi 19-22,1
1570,C014,1991-08,P039,11,9,700.00,Vi y Sa 19-22,1
1571,C013,1991-08,P032,2,18,700.00,Ma y Ju 19-22,1
1572,C008,1991-08,P009,8,12,700.00,Ju 19-22 y Sa 08-11,1
1573,C005,1991-08,P018,9,11,500.00,Lu y Mi 19-22,1
1574,C007,1991-08,P032,13,7,700.00,Vi y Sa 19-22,1
1575,C013,1991-08,P002,4,16,700.00,Ma y Ju 19-22,1
1576,C007,1991-08,P001,5,15,700.00,Lu y Mi 19-22,1
1577,C012,1991-08,P017,8,12,500.00,Ma y Ju 19-22,1
1578,C003,1991-08,P024,8,12,700.00,Vi y Sa 19-22,1
1579,C006,1991-08,P011,10,10,700.00,Vi y Sa 19-22,1
1580,C009,1991-08,P004,4,16,500.00,Ma y Ju 19-22,1
1581,C014,1991-08,P013,1,19,700.00,Vi y Sa 19-22,1
1582,C001,1991-09,P041,8,12,400.00,Ju 19-22 y Sa 08-11,1
1583,C002,1991-09,P001,11,9,500.00,Vi y Sa 19-22,1
1584,C002,1991-09,P018,6,14,500.00,Ju 19-22 y Sa 08-11,1
1585,C004,1991-09,P014,3,17,700.00,Vi y Sa 19-22,1
1586,C014,1991-09,P037,13,7,700.00,Vi y Sa 19-22,1
1587,C005,1991-09,P036,3,17,500.00,Ju 19-22 y Sa 08-11,1
1588,C009,1991-09,P022,9,11,500.00,Ju 19-22 y Sa 08-11,1
1589,C009,1991-09,P016,7,13,500.00,Lu y Mi 19-22,1
1590,C009,1991-09,P014,9,11,500.00,Lu y Mi 19-22,1
1591,C009,1991-09,P006,10,10,500.00,Vi y Sa 19-22,1
1592,C009,1991-09,P019,13,7,500.00,Vi y Sa 19-22,1
1593,C004,1991-09,P028,7,13,700.00,Ju 19-22 y Sa 08-11,1
1594,C011,1991-09,P030,3,17,700.00,Ju 19-22 y Sa 08-11,1
1595,C012,1991-09,P035,3,17,500.00,Lu y Mi 19-22,1
1596,C003,1991-09,P009,8,12,700.00,Lu y Mi 19-22,1
1597,C008,1991-09,P001,10,10,700.00,Ma y Ju 19-22,1
1598,C012,1991-09,P018,8,12,500.00,Lu y Mi 19-22,1
1599,C006,1991-09,P022,9,11,700.00,Lu y Mi 19-22,1
1600,C007,1991-09,P013,0,20,700.00,Lu y Mi 19-22,1
1601,C008,1991-09,P009,4,16,700.00,Ma y Ju 19-22,1
1602,C006,1991-09,P019,2,18,700.00,Vi y Sa 19-22,1
1603,C006,1991-09,P036,0,20,700.00,Ma y Ju 19-22,1
1604,C013,1991-09,P001,2,18,700.00,Lu y Mi 19-22,1
1605,C007,1991-10,P008,4,16,700.00,Ju 19-22 y Sa 08-11,1
1606,C014,1991-10,P014,8,12,700.00,Lu y Mi 19-22,1
1607,C010,1991-10,P001,6,14,700.00,Lu y Mi 19-22,1
1608,C009,1991-10,P001,7,13,500.00,Lu y Mi 19-22,1
1609,C007,1991-10,P008,13,7,700.00,Ju 19-22 y Sa 08-11,1
1610,C013,1991-10,P017,5,15,700.00,Lu y Mi 19-22,1
1611,C001,1991-10,P022,1,19,400.00,Ma y Ju 19-22,1
1612,C003,1991-10,P023,6,14,700.00,Ju 19-22 y Sa 08-11,1
1613,C013,1991-10,P026,4,16,700.00,Lu y Mi 19-22,1
1614,C007,1991-10,P029,1,19,700.00,Lu y Mi 19-22,1
1615,C012,1991-10,P009,4,16,500.00,Ju 19-22 y Sa 08-11,1
1616,C011,1991-11,P023,11,9,700.00,Ma y Ju 19-22,1
1617,C008,1991-11,P020,13,7,700.00,Ju 19-22 y Sa 08-11,1
1618,C011,1991-11,P024,8,12,700.00,Lu y Mi 19-22,1
1619,C003,1991-11,P009,2,18,700.00,Vi y Sa 19-22,1
1620,C011,1991-11,P014,9,11,700.00,Ju 19-22 y Sa 08-11,1
1621,C012,1991-11,P006,6,14,500.00,Lu y Mi 19-22,1
1622,C005,1991-11,P007,6,14,500.00,Lu y Mi 19-22,1
1623,C005,1991-11,P035,11,9,500.00,Lu y Mi 19-22,1
1624,C010,1991-11,P032,3,17,700.00,Ju 19-22 y Sa 08-11,1
1625,C014,1991-11,P002,1,19,700.00,Lu y Mi 19-22,1
1626,C006,1991-11,P020,13,7,700.00,Ju 19-22 y Sa 08-11,1
1627,C003,1991-11,P003,9,11,700.00,Ma y Ju 19-22,1
1628,C012,1991-11,P017,2,18,500.00,Lu y Mi 19-22,1
1629,C009,1991-12,P007,0,20,500.00,Vi y Sa 19-22,1
1630,C007,1991-12,P004,9,11,700.00,Vi y Sa 19-22,1
1631,C002,1991-12,P023,5,15,500.00,Ju 19-22 y Sa 08-11,1
1632,C002,1991-12,P027,13,7,500.00,Ju 19-22 y Sa 08-11,1
1633,C012,1991-12,P008,2,18,500.00,Vi y Sa 19-22,1
1634,C005,1991-12,P022,8,12,500.00,Ju 19-22 y Sa 08-11,1
1635,C005,1991-12,P032,6,14,500.00,Ma y Ju 19-22,1
1636,C007,1991-12,P028,2,18,700.00,Lu y Mi 19-22,1
1637,C012,1991-12,P026,0,20,500.00,Ma y Ju 19-22,1
1638,C002,1991-12,P022,9,11,500.00,Lu y Mi 19-22,1
1639,C001,1991-12,P018,12,8,400.00,Ju 19-22 y Sa 08-11,1
1640,C012,1991-12,P022,2,18,500.00,Lu y Mi 19-22,1
1641,C006,1991-12,P030,5,15,700.00,Lu y Mi 19-22,1
1642,C001,1991-12,P023,6,14,400.00,Ju 19-22 y Sa 08-11,1
1643,C003,1991-12,P003,3,17,700.00,Vi y Sa 19-22,1
1644,C007,1991-12,P017,12,8,700.00,Ju 19-22 y Sa 08-11,1
1645,C012,1991-12,P017,11,9,500.00,Ju 19-22 y Sa 08-11,1
1646,C009,1991-12,P013,2,18,500.00,Ma y Ju 19-22,1
1647,C002,1991-12,P024,5,15,500.00,Lu y Mi 19-22,1
1648,C012,1991-12,P004,1,19,500.00,Vi y Sa 19-22,1
1649,C010,1991-12,P039,0,20,700.00,Vi y Sa 19-22,1
1650,C003,1992-01,P018,13,7,700.00,Vi y Sa 19-22,1
1651,C002,1992-01,P002,1,19,500.00,Vi y Sa 19-22,1
1652,C008,1992-01,P014,11,9,700.00,Lu y Mi 19-22,1
1653,C012,1992-01,P019,3,17,500.00,Ma y Ju 19-22,1
1654,C002,1992-01,P015,13,7,500.00,Vi y Sa 19-22,1
1655,C002,1992-01,P037,5,15,500.00,Vi y Sa 19-22,1
1656,C007,1992-01,P037,2,18,700.00,Lu y Mi 19-22,1
1657,C005,1992-01,P012,0,20,500.00,Ma y Ju 19-22,1
1658,C007,1992-01,P030,8,12,700.00,Ju 19-22 y Sa 08-11,1
1659,C011,1992-01,P027,0,20,700.00,Ma y Ju 19-22,1
1660,C002,1992-01,P012,9,11,500.00,Vi y Sa 19-22,1
1661,C001,1992-01,P002,2,18,400.00,Ju 19-22 y Sa 08-11,1
1662,C014,1992-01,P024,8,12,700.00,Vi y Sa 19-22,1
1663,C001,1992-01,P015,8,12,400.00,Ju 19-22 y Sa 08-11,1
1664,C001,1992-02,P028,13,7,400.00,Ju 19-22 y Sa 08-11,1
1665,C006,1992-02,P027,11,9,700.00,Ju 19-22 y Sa 08-11,1
1666,C004,1992-02,P042,8,12,700.00,Ju 19-22 y Sa 08-11,1
1667,C006,1992-02,P022,11,9,700.00,Vi y Sa 19-22,1
1668,C007,1992-02,P010,12,8,700.00,Ma y Ju 19-22,1
1669,C007,1992-02,P004,8,12,700.00,Ju 19-22 y Sa 08-11,1
1670,C005,1992-02,P030,0,20,500.00,Lu y Mi 19-22,1
1671,C002,1992-02,P010,13,7,500.00,Ma y Ju 19-22,1
1672,C002,1992-02,P035,10,10,500.00,Ju 19-22 y Sa 08-11,1
1673,C007,1992-02,P038,6,14,700.00,Ma y Ju 19-22,1
1674,C001,1992-02,P024,4,16,400.00,Lu y Mi 19-22,1
1675,C001,1992-02,P034,10,10,400.00,Lu y Mi 19-22,1
1676,C008,1992-02,P035,9,11,700.00,Lu y Mi 19-22,1
1677,C011,1992-02,P014,2,18,700.00,Lu y Mi 19-22,1
1678,C008,1992-02,P009,5,15,700.00,Lu y Mi 19-22,1
1679,C010,1992-03,P026,11,9,700.00,Ju 19-22 y Sa 08-11,1
1680,C004,1992-03,P014,12,8,700.00,Ju 19-22 y Sa 08-11,1
1681,C011,1992-03,P004,10,10,700.00,Ju 19-22 y Sa 08-11,1
1682,C003,1992-03,P025,1,19,700.00,Ju 19-22 y Sa 08-11,1
1683,C010,1992-03,P015,7,13,700.00,Vi y Sa 19-22,1
1684,C004,1992-03,P018,0,20,700.00,Ju 19-22 y Sa 08-11,1
1685,C006,1992-03,P042,11,9,700.00,Ma y Ju 19-22,1
1686,C012,1992-03,P002,5,15,500.00,Ju 19-22 y Sa 08-11,1
1687,C014,1992-03,P014,4,16,700.00,Lu y Mi 19-22,1
1688,C002,1992-03,P038,12,8,500.00,Vi y Sa 19-22,1
1689,C005,1992-03,P006,12,8,500.00,Ju 19-22 y Sa 08-11,1
1690,C010,1992-03,P030,0,20,700.00,Ma y Ju 19-22,1
1691,C007,1992-03,P029,7,13,700.00,Ma y Ju 19-22,1
1692,C006,1992-03,P029,7,13,700.00,Vi y Sa 19-22,1
1693,C006,1992-03,P032,3,17,700.00,Ju 19-22 y Sa 08-11,1
1694,C013,1992-03,P002,7,13,700.00,Lu y Mi 19-22,1
1695,C004,1992-03,P031,5,15,700.00,Vi y Sa 19-22,1
1696,C009,1992-03,P030,6,14,500.00,Ma y Ju 19-22,1
1697,C004,1992-03,P008,11,9,700.00,Vi y Sa 19-22,1
1698,C013,1992-03,P033,8,12,700.00,Ma y Ju 19-22,1
1699,C002,1992-03,P027,9,11,500.00,Ju 19-22 y Sa 08-11,1
1700,C011,1992-04,P027,10,10,700.00,Lu y Mi 19-22,1
1701,C014,1992-04,P001,5,15,700.00,Ma y Ju 19-22,1
1702,C008,1992-04,P006,2,18,700.00,Vi y Sa 19-22,1
1703,C003,1992-04,P032,2,18,700.00,Ma y Ju 19-22,1
1704,C009,1992-04,P008,5,15,500.00,Ma y Ju 19-22,1
1705,C012,1992-04,P012,6,14,500.00,Lu y Mi 19-22,1
1706,C005,1992-04,P008,8,12,500.00,Lu y Mi 19-22,1
